edge_id,relationship,source_prerequisite_id,source_lesson_node_id,source_lesson_id,source_lesson_title,source_module,source_assignment_date,source_path,prerequisite_text,target_lesson_node_id,target_lesson_id,target_lesson_title,target_module,target_assignment_date,target_path,temporal_relation,is_primary_match,confidence,match_basis,evidence,candidate_rank,candidate_score,propagated_from_exact_text,review_status,cycle_flag,cycle_component_id,cycle_member_count
P212-E0046,REQUIRES,P212-0098,212-M1-008,212-M1-008,Choosing the Acceleration Direction When Circular Motion Speeds Up,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-13.md,"If an object is speeding up, its tangential acceleration points in the same direction as its velocity.",212-M1-054,212-M1-054,Choosing the Net Force Direction for Clockwise Speeding Up,M1,2026-07-02,/Users/jake/Developer/study/vault/212/M1/2026-07-02-M1-5/Lessons/Problem-2.md,later,true,High,worked_move_equivalent,The lesson combines an inward component with a forward tangential component for a speeding object.,4,0.3309,false,semantically-reviewed,true,CYCLE-004,3
P212-E0047,REQUIRES,P212-0100,212-M1-051,212-M1-051,Matching Angular Velocity to an Angular Position Graph,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-14.md,Angular velocity is the derivative of angular position,212-M1-037,212-M1-037,Find Angular Speed From Angular Position,M1,2026-06-25,/Users/jake/Developer/study/vault/212/M1/2026-06-25-M1-2/Lessons/Problem-1.md,earlier,true,High,worked_move_equivalent,The lesson differentiates angular position to obtain angular velocity.,1,0.4554,false,semantically-reviewed,false,,
P212-E0048,REQUIRES,P212-0101,212-M1-051,212-M1-051,Matching Angular Velocity to an Angular Position Graph,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-14.md,A positive slope means a graph is increasing,212-M1-052,212-M1-052,Matching Angular Acceleration to a Position Graph,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-15.md,same-date,true,High,concept_equivalent,The lesson explicitly equates an increasing graph slope with a positive derivative.,1,0.3628,false,semantically-reviewed,true,CYCLE-005,2
P212-E0049,REQUIRES,P212-0102,212-M1-051,212-M1-051,Matching Angular Velocity to an Angular Position Graph,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-14.md,A negative slope means a graph is decreasing,212-M1-052,212-M1-052,Matching Angular Acceleration to a Position Graph,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-15.md,same-date,true,High,concept_equivalent,The lesson explicitly equates a decreasing graph slope with a negative derivative.,1,0.3581,false,semantically-reviewed,true,CYCLE-005,2
P212-E0050,REQUIRES,P212-0105,212-M1-052,212-M1-052,Matching Angular Acceleration to a Position Graph,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-15.md,Angular position is written as $\theta_z(t)$,212-M1-037,212-M1-037,Find Angular Speed From Angular Position,M1,2026-06-25,/Users/jake/Developer/study/vault/212/M1/2026-06-25-M1-2/Lessons/Problem-1.md,earlier,true,High,concept_equivalent,The lesson consistently writes angular position as a time-dependent theta function.,1,0.3473,false,semantically-reviewed,false,,
P212-E0051,REQUIRES,P212-0106,212-M1-052,212-M1-052,Matching Angular Acceleration to a Position Graph,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-15.md,Angular velocity is the slope of angular position: $\omega_z(t)=\dfrac{d\theta_z}{dt}$,212-M1-051,212-M1-051,Matching Angular Velocity to an Angular Position Graph,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-14.md,same-date,true,High,worked_move_equivalent,The lesson reads angular velocity as the signed slope of an angular-position graph.,1,0.4755,false,semantically-reviewed,true,CYCLE-005,2
P212-E0052,REQUIRES,P212-0107,212-M1-052,212-M1-052,Matching Angular Acceleration to a Position Graph,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-15.md,Angular acceleration is the slope of angular velocity: $\alpha_z(t)=\dfrac{d^2\theta_z}{dt^2}$,212-M1-046,212-M1-046,Finding Angular Velocity From Angular Acceleration,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-4.md,same-date,true,High,concept_equivalent,The lesson states alpha equals d-omega by dt and reverses that derivative through integration.,1,0.4257,false,semantically-reviewed,false,,
P212-E0053,REQUIRES,P212-0110,212-M1-016,212-M1-016,Comparing Ferris Wheel Normal Forces,M1,2026-06-29,/Users/jake/Developer/study/vault/212/M1/2026-06-29-M1-3/Lessons/Problem-1.md,Draw a free-body diagram with weight $mg$ downward and a seat's normal force perpendicular to the seat.,212-M1-012,212-M1-012,Free-Body Diagrams for Level Circular Motion,M1,2026-06-30,/Users/jake/Developer/study/vault/212/M1/2026-06-30-M1-4/Lessons/Problem-2.md,later,true,High,worked_move_equivalent,The lesson builds a free-body diagram with weight down and the road normal up.,3,0.2521,false,semantically-reviewed,false,,
P212-E0054,REQUIRES,P212-0111,212-M1-016,212-M1-016,Comparing Ferris Wheel Normal Forces,M1,2026-06-29,/Users/jake/Developer/study/vault/212/M1/2026-06-29-M1-3/Lessons/Problem-1.md,Use centripetal acceleration $a_r=\frac{v^2}{r}$ for motion at constant speed around a circle.,212-M1-004,212-M1-004,Checking the Magnitude of Centripetal Acceleration,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-9.md,earlier,true,High,worked_move_equivalent,The lesson derives and practices centripetal acceleration as v squared over r.,3,0.3583,false,semantically-reviewed,false,,
P212-E0055,REQUIRES,P212-0117,212-M1-053,212-M1-053,Comparing Ferris-Wheel Normal Forces at the Top and Bottom,M1,2026-06-29,/Users/jake/Developer/study/vault/212/M1/2026-06-29-M1-3/Lessons/Problem-3.md,The seat's normal force on the rider points upward in this Ferris-wheel model.,212-M1-017,212-M1-017,Finding the Normal Force at the Bottom of a Ferris Wheel,M1,2026-06-29,/Users/jake/Developer/study/vault/212/M1/2026-06-29-M1-3/Lessons/Problem-4.md,same-date,true,High,concept_equivalent,The lesson explicitly models the Ferris-wheel seat normal force as upward at the rider.,1,0.4654,false,semantically-reviewed,false,,
P212-E0056,REQUIRES,P212-0118,212-M1-053,212-M1-053,Comparing Ferris-Wheel Normal Forces at the Top and Bottom,M1,2026-06-29,/Users/jake/Developer/study/vault/212/M1/2026-06-29-M1-3/Lessons/Problem-3.md,"For circular motion with angular velocity $\omega$ and radius $r$, the inward acceleration has magnitude $\omega^2r$.",212-M1-004,212-M1-004,Checking the Magnitude of Centripetal Acceleration,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-9.md,earlier,true,High,worked_move_equivalent,The lesson derives the inward acceleration magnitude omega squared times r.,1,0.4206,false,semantically-reviewed,false,,
P212-E0057,REQUIRES,P212-0120,212-M1-017,212-M1-017,Finding the Normal Force at the Bottom of a Ferris Wheel,M1,2026-06-29,/Users/jake/Developer/study/vault/212/M1/2026-06-29-M1-3/Lessons/Problem-4.md,Radial acceleration points toward the center of circular motion.,212-M1-049,212-M1-049,Testing Whether Circular-Motion Acceleration Is Perpendicular to the Radius,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-11.md,earlier,true,High,concept_equivalent,The lesson separates radial acceleration and explicitly points its radial part toward the center.,1,0.4158,false,semantically-reviewed,false,,
P212-E0058,REQUIRES,P212-0121,212-M1-017,212-M1-017,Finding the Normal Force at the Bottom of a Ferris Wheel,M1,2026-06-29,/Users/jake/Developer/study/vault/212/M1/2026-06-29-M1-3/Lessons/Problem-4.md,"For constant angular velocity, $a_r=\omega^2r$.",212-M1-004,212-M1-004,Checking the Magnitude of Centripetal Acceleration,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-9.md,earlier,true,High,worked_move_equivalent,The lesson derives and practices a-r equals omega squared r for circular motion.,,,false,semantically-reviewed,false,,
P212-E0059,REQUIRES,P212-0124,212-M1-018,212-M1-018,Normal Force at the Top of a Ferris Wheel,M1,2026-06-29,/Users/jake/Developer/study/vault/212/M1/2026-06-29-M1-3/Lessons/Problem-5.md,Centripetal acceleration points toward the center of circular motion.,212-M1-007,212-M1-007,Comparing Centripetal Acceleration with the Radius Vector,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-7.md,earlier,true,High,concept_equivalent,The lesson shows centripetal acceleration is opposite the outward radius and therefore inward.,4,0.3512,false,semantically-reviewed,false,,
P212-E0060,REQUIRES,P212-0125,212-M1-018,212-M1-018,Normal Force at the Top of a Ferris Wheel,M1,2026-06-29,/Users/jake/Developer/study/vault/212/M1/2026-06-29-M1-3/Lessons/Problem-5.md,"For constant angular speed, centripetal acceleration has magnitude $a_c=\omega^2r$.",212-M1-004,212-M1-004,Checking the Magnitude of Centripetal Acceleration,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-9.md,earlier,true,High,worked_move_equivalent,The lesson derives the exact centripetal-acceleration form omega squared r.,1,0.519,false,semantically-reviewed,false,,
P212-E0061,REQUIRES,P212-0129,212-M1-014,212-M1-014,Threshold Angular Speed Before Slipping,M1,2026-06-29,/Users/jake/Developer/study/vault/212/M1/2026-06-29-M1-3/Lessons/Problem-6.md,"On a horizontal surface, the normal force is $N=mg$.",212-M1-012,212-M1-012,Free-Body Diagrams for Level Circular Motion,M1,2026-06-30,/Users/jake/Developer/study/vault/212/M1/2026-06-30-M1-4/Lessons/Problem-2.md,later,true,High,worked_move_equivalent,The lesson balances vertical forces on a level road and obtains N equals mg.,,,false,semantically-reviewed,false,,
P212-E0062,REQUIRES,P212-0130,212-M1-014,212-M1-014,Threshold Angular Speed Before Slipping,M1,2026-06-29,/Users/jake/Developer/study/vault/212/M1/2026-06-29-M1-3/Lessons/Problem-6.md,Circular motion at angular speed $\omega$ requires centripetal force $F_c=m\omega^2 r$.,212-M1-017,212-M1-017,Finding the Normal Force at the Bottom of a Ferris Wheel,M1,2026-06-29,/Users/jake/Developer/study/vault/212/M1/2026-06-29-M1-3/Lessons/Problem-4.md,same-date,true,Medium,worked_move_equivalent,The lesson writes the radial force balance with the required inward term m omega squared r.,,,false,semantically-reviewed,false,,
P212-E0063,REQUIRES,P212-0132,212-M1-021,212-M1-021,Choosing a Free-Body Diagram for an Icy Banked Curve,M1,2026-06-30,/Users/jake/Developer/study/vault/212/M1/2026-06-30-M1-4/Lessons/Problem-1.md,Know that a free-body diagram shows forces acting on one object.,212-M1-012,212-M1-012,Free-Body Diagrams for Level Circular Motion,M1,2026-06-30,/Users/jake/Developer/study/vault/212/M1/2026-06-30-M1-4/Lessons/Problem-2.md,same-date,true,High,concept_equivalent,The lesson teaches a free-body diagram as the inventory of real forces acting on one car.,2,0.3559,false,semantically-reviewed,true,CYCLE-006,8
P212-E0064,REQUIRES,P212-0134,212-M1-021,212-M1-021,Choosing a Free-Body Diagram for an Icy Banked Curve,M1,2026-06-30,/Users/jake/Developer/study/vault/212/M1/2026-06-30-M1-4/Lessons/Problem-1.md,Know that a normal force is perpendicular to the contact surface.,212-M1-020,212-M1-020,Recognizing Contact Loss on a Curved Surface,M1,2026-07-03,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-12.md,later,true,High,concept_equivalent,The lesson explains that a contact surface pushes perpendicular to itself and cannot pull.,1,0.4234,false,semantically-reviewed,true,CYCLE-006,8
P212-E0065,REQUIRES,P212-0135,212-M1-021,212-M1-021,Choosing a Free-Body Diagram for an Icy Banked Curve,M1,2026-06-30,/Users/jake/Developer/study/vault/212/M1/2026-06-30-M1-4/Lessons/Problem-1.md,Know that an icy or no-friction surface has no friction force.,212-M1-022,212-M1-022,Finding the Speed for a Frictionless Banked Curve,M1,2026-06-30,/Users/jake/Developer/study/vault/212/M1/2026-06-30-M1-4/Lessons/Problem-4.md,same-date,true,High,concept_equivalent,The lesson explicitly removes friction when the banked road is described as icy or frictionless.,1,0.3284,false,semantically-reviewed,true,CYCLE-006,8
P212-E0066,REQUIRES,P212-0136,212-M1-012,212-M1-012,Free-Body Diagrams for Level Circular Motion,M1,2026-06-30,/Users/jake/Developer/study/vault/212/M1/2026-06-30-M1-4/Lessons/Problem-2.md,Weight $mg$ points downward.,212-M1-021,212-M1-021,Choosing a Free-Body Diagram for an Icy Banked Curve,M1,2026-06-30,/Users/jake/Developer/study/vault/212/M1/2026-06-30-M1-4/Lessons/Problem-1.md,same-date,true,High,concept_equivalent,The lesson places weight straight downward in every banked-road free-body diagram.,2,0.2153,false,semantically-reviewed,true,CYCLE-006,8
P212-E0067,REQUIRES,P212-0138,212-M1-012,212-M1-012,Free-Body Diagrams for Level Circular Motion,M1,2026-06-30,/Users/jake/Developer/study/vault/212/M1/2026-06-30-M1-4/Lessons/Problem-2.md,A free-body diagram includes real forces acting on the object.,212-M1-021,212-M1-021,Choosing a Free-Body Diagram for an Icy Banked Curve,M1,2026-06-30,/Users/jake/Developer/study/vault/212/M1/2026-06-30-M1-4/Lessons/Problem-1.md,same-date,true,High,concept_equivalent,The lesson filters its free-body diagram to the real interactions on the car.,1,0.4155,false,semantically-reviewed,true,CYCLE-006,8
P212-E0068,REQUIRES,P212-0139,212-M1-012,212-M1-012,Free-Body Diagrams for Level Circular Motion,M1,2026-06-30,/Users/jake/Developer/study/vault/212/M1/2026-06-30-M1-4/Lessons/Problem-2.md,"For circular motion, the net force points toward the center of the circle.",212-M1-011,212-M1-011,Finding the Net-Force Direction in Circular Motion,M1,2026-07-03,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-4.md,later,true,High,concept_equivalent,The lesson's core direction rule points the net force toward the center of the circular path.,1,0.5986,false,semantically-reviewed,false,,
P212-E0069,REQUIRES,P212-0140,212-M1-013,212-M1-013,Finding Static Friction on a Flat Curve,M1,2026-06-30,/Users/jake/Developer/study/vault/212/M1/2026-06-30-M1-4/Lessons/Problem-3.md,"Identify forces on a car on a level road: weight $mg$, normal force $N$, and static friction $f_s$.",212-M1-012,212-M1-012,Free-Body Diagrams for Level Circular Motion,M1,2026-06-30,/Users/jake/Developer/study/vault/212/M1/2026-06-30-M1-4/Lessons/Problem-2.md,same-date,true,High,worked_move_equivalent,The lesson identifies weight normal force and inward static friction for a car on a level circle.,1,0.3335,false,semantically-reviewed,false,,
P212-E0070,REQUIRES,P212-0141,212-M1-013,212-M1-013,Finding Static Friction on a Flat Curve,M1,2026-06-30,/Users/jake/Developer/study/vault/212/M1/2026-06-30-M1-4/Lessons/Problem-3.md,"Use centripetal force as the required net inward force: $F_{\text{net,in}}=mv^2/r$.",212-M1-061,212-M1-061,Resolving Banked-Track Forces Along the Centripetal Direction,M1,2026-07-03,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-7.md,later,true,High,worked_move_equivalent,The lesson writes the inward force sum as m v squared over r.,1,0.3392,false,semantically-reviewed,false,,
P212-E0071,REQUIRES,P212-0142,212-M1-013,212-M1-013,Finding Static Friction on a Flat Curve,M1,2026-06-30,/Users/jake/Developer/study/vault/212/M1/2026-06-30-M1-4/Lessons/Problem-3.md,"Use maximum static friction as $f_{s,\max}=\mu_s N$.",212-M1-024,212-M1-024,Maximum Speed on a Frictional Banked Curve,M1,2026-06-30,/Users/jake/Developer/study/vault/212/M1/2026-06-30-M1-4/Lessons/Problem-6.md,same-date,true,High,worked_move_equivalent,The maximum-speed lesson sets static friction to its limiting magnitude mu-s N.,1,0.3518,false,semantically-reviewed,false,,
P212-E0072,REQUIRES,P212-0144,212-M1-022,212-M1-022,Finding the Speed for a Frictionless Banked Curve,M1,2026-06-30,/Users/jake/Developer/study/vault/212/M1/2026-06-30-M1-4/Lessons/Problem-4.md,Know that uniform circular motion requires inward acceleration $a_c=\dfrac{v^2}{r}$.,PATH:M1/2026-07-06-Q-1/Lessons/Problem-1.md,,Acceleration in Constant-Speed Circular Motion,M1,2026-07-06,/Users/jake/Developer/study/vault/212/M1/2026-07-06-Q-1/Lessons/Problem-1.md,later,true,High,worked_move_equivalent,The lesson teaches inward acceleration v squared over r for constant-speed circular motion.,1,0.3868,false,semantically-reviewed,false,,
P212-E0073,REQUIRES,P212-0145,212-M1-022,212-M1-022,Finding the Speed for a Frictionless Banked Curve,M1,2026-06-30,/Users/jake/Developer/study/vault/212/M1/2026-06-30-M1-4/Lessons/Problem-4.md,Resolve a tilted force into horizontal and vertical components.,212-M1-060,212-M1-060,Writing the Vertical Force Equation on a Banked Track,M1,2026-07-03,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-6.md,later,true,High,worked_move_equivalent,The lesson resolves tilted contact forces into horizontal and vertical sine-cosine components.,1,0.3849,false,semantically-reviewed,true,CYCLE-006,8
P212-E0074,REQUIRES,P212-0149,212-M1-023,212-M1-023,Choosing Friction Direction on a Banked Curve,M1,2026-06-30,/Users/jake/Developer/study/vault/212/M1/2026-06-30-M1-4/Lessons/Problem-5.md,The normal force is perpendicular to the road surface.,212-M1-021,212-M1-021,Choosing a Free-Body Diagram for an Icy Banked Curve,M1,2026-06-30,/Users/jake/Developer/study/vault/212/M1/2026-06-30-M1-4/Lessons/Problem-1.md,same-date,true,High,concept_equivalent,The lesson draws the road normal perpendicular to the banked surface.,8,0.2169,false,semantically-reviewed,false,,
