corpus_row_id,module,assignment_folder,assignment_date,assignment_code,assignment_type,lesson_file,lesson_kind,problem_number,lesson_title,lesson_id,topic_code,prerequisite_section_index,prerequisite_section_count_in_file,prerequisite_ordinal,source_line,source_relative_path,source_path,prerequisite_text,normalized_text,primary_type,secondary_types,math_subtypes,physics_topics,mastery_action,depth_level,depth_label,atomicity,has_condition_or_convention,condition_or_convention_tags,suggested_remediation,contains_math_notation,explicit_prerequisite_link,linked_target,normalized_course_frequency,duplicate_within_lesson,classification_confidence,review_flag,classification_method,classification_notes
P212-0042,M1,2026-06-25-M1-2,2026-06-25,M1-2,Lecture,Problem-6.md,Problem lesson,6,Ranking Radial Accelerations,212-M1-003,MTH212.M1.03,1,1,2,21,M1/2026-06-25-M1-2/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M1/2026-06-25-M1-2/Lessons/Problem-6.md,Square small whole numbers.,square small whole numbers,Mathematical technique,,Numeracy and arithmetic,,Recall,D1,Retrieval cue,Atomic,false,,Inline reminder,false,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0043,M1,2026-06-25-M1-2,2026-06-25,M1-2,Lecture,Problem-6.md,Problem lesson,6,Ranking Radial Accelerations,212-M1-003,MTH212.M1.03,1,1,3,22,M1/2026-06-25-M1-2/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M1/2026-06-25-M1-2/Lessons/Problem-6.md,Be able to compare simple numbers and fractions.,be able to compare simple numbers and fractions,Mathematical technique,,Numeracy and arithmetic,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0044,M1,2026-06-25-M1-2,2026-06-25,M1-2,Lecture,Problem-7.md,Problem lesson,7,Angle Turned Before Reversal,212-M1-042,MTH212.M1.42,1,1,1,19,M1/2026-06-25-M1-2/Lessons/Problem-7.md,/Users/jake/Developer/study/vault/212/M1/2026-06-25-M1-2/Lessons/Problem-7.md,Solve an equation of the form $A-Bt^2=0$ by isolating $t^2$.,solve an equation of the form a-bt^2=0 by isolating t^2,Mathematical technique,,Algebra and formula manipulation,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0045,M1,2026-06-25-M1-2,2026-06-25,M1-2,Lecture,Problem-7.md,Problem lesson,7,Angle Turned Before Reversal,212-M1-042,MTH212.M1.42,1,1,2,20,M1/2026-06-25-M1-2/Lessons/Problem-7.md,/Users/jake/Developer/study/vault/212/M1/2026-06-25-M1-2/Lessons/Problem-7.md,"Use the power rule for antiderivatives: $\int t^n\,dt=\dfrac{t^{n+1}}{n+1}$.","use the power rule for antiderivatives: \int t^n\,dt=t^n+1n+1",Mathematical technique,,Calculus,,Execute,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,true,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0046,M1,2026-06-25-M1-2,2026-06-25,M1-2,Lecture,Problem-7.md,Problem lesson,7,Angle Turned Before Reversal,212-M1-042,MTH212.M1.42,1,1,3,21,M1/2026-06-25-M1-2/Lessons/Problem-7.md,/Users/jake/Developer/study/vault/212/M1/2026-06-25-M1-2/Lessons/Problem-7.md,Evaluate a definite integral by subtracting the antiderivative at the lower bound from the upper bound.,evaluate a definite integral by subtracting the antiderivative at the lower bound from the upper bound,Mathematical technique,,Numeracy and arithmetic | Calculus,,Execute,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0047,M1,2026-06-28-HW-1,2026-06-28,HW-1,Homework,Problem-1.md,Problem lesson,1,Converting Revolutions per Minute to Radians per Second,212-M1-043,MTH212.M1.43,1,1,1,19,M1/2026-06-28-HW-1/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-1.md,$1$ revolution equals $2\pi$ radians,1 revolution equals 2\pi radians,Model condition or reference choice,,,,Recall,D1,Retrieval cue,Atomic,true,Angle-unit or calculator-mode convention,Inline reminder,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0048,M1,2026-06-28-HW-1,2026-06-28,HW-1,Homework,Problem-1.md,Problem lesson,1,Converting Revolutions per Minute to Radians per Second,212-M1-043,MTH212.M1.43,1,1,2,20,M1/2026-06-28-HW-1/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-1.md,$1$ minute equals $60$ seconds,1 minute equals 60 seconds,Measurement and computation,,,,Recall,D1,Retrieval cue,Atomic,false,,Inline reminder,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0049,M1,2026-06-28-HW-1,2026-06-28,HW-1,Homework,Problem-1.md,Problem lesson,1,Converting Revolutions per Minute to Radians per Second,212-M1-043,MTH212.M1.43,1,1,3,21,M1/2026-06-28-HW-1/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-1.md,Multiplying by a conversion factor that equals $1$,multiplying by a conversion factor that equals 1,Mathematical technique,,Numeracy and arithmetic | Algebra and formula manipulation,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0050,M1,2026-06-28-HW-1,2026-06-28,HW-1,Homework,Problem-1.md,Problem lesson,1,Converting Revolutions per Minute to Radians per Second,212-M1-043,MTH212.M1.43,1,1,4,22,M1/2026-06-28-HW-1/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-1.md,Simplifying fractions with $\pi$,simplifying fractions with \pi,Mathematical technique,,Numeracy and arithmetic | Algebra and formula manipulation,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0051,M1,2026-06-28-HW-1,2026-06-28,HW-1,Homework,Problem-2.md,Problem lesson,2,Finding the Time for One Revolution While Speeding Up,212-M1-044,MTH212.M1.44,1,1,1,19,M1/2026-06-28-HW-1/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-2.md,One revolution around a circle of radius $r$ covers distance $2\pi r$,one revolution around a circle of radius r covers distance 2\pi r,Mathematical technique,,Geometry and trigonometry,,Recall,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0052,M1,2026-06-28-HW-1,2026-06-28,HW-1,Homework,Problem-2.md,Problem lesson,2,Finding the Time for One Revolution While Speeding Up,212-M1-044,MTH212.M1.44,1,1,2,20,M1/2026-06-28-HW-1/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-2.md,"If speed increases at constant rate $a$, then distance traveled after time $t$ is $vt+\dfrac12at^2$","if speed increases at constant rate a, then distance traveled after time t is vt+\dfrac12at^2","Physics concept, law, or relation",Model condition or reference choice,,Kinematics,Recall,D1,Retrieval cue,Atomic,false,,Inline reminder,true,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0053,M1,2026-06-28-HW-1,2026-06-28,HW-1,Homework,Problem-2.md,Problem lesson,2,Finding the Time for One Revolution While Speeding Up,212-M1-044,MTH212.M1.44,1,1,3,21,M1/2026-06-28-HW-1/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-2.md,The quadratic formula,the quadratic formula,Mathematical technique,,Algebra and formula manipulation,,Recall,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,false,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0054,M1,2026-06-28-HW-1,2026-06-28,HW-1,Homework,Problem-2.md,Problem lesson,2,Finding the Time for One Revolution While Speeding Up,212-M1-044,MTH212.M1.44,1,1,4,22,M1/2026-06-28-HW-1/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-2.md,Time must be positive,time must be positive,Model condition or reference choice,,,,Recall,D1,Retrieval cue,Atomic,true,Physical-domain constraint,Inline reminder,false,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0055,M1,2026-06-28-HW-1,2026-06-28,HW-1,Homework,Problem-3.md,Problem lesson,3,Finding the Units of a Coefficient in Angular Acceleration,212-M1-045,MTH212.M1.45,1,1,1,18,M1/2026-06-28-HW-1/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-3.md,"SI units for angular position, angular velocity, and angular acceleration","si units for angular position, angular velocity, and angular acceleration","Physics concept, law, or relation",Measurement and computation,,Circular and rotational motion,Recall,D1,Retrieval cue,Atomic,false,,Inline reminder,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0056,M1,2026-06-28-HW-1,2026-06-28,HW-1,Homework,Problem-3.md,Problem lesson,3,Finding the Units of a Coefficient in Angular Acceleration,212-M1-045,MTH212.M1.45,1,1,2,19,M1/2026-06-28-HW-1/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-3.md,"Powers of time units, such as $[t^2]=\mathrm{s}^2$","powers of time units, such as [t^2]=s^2",Measurement and computation,,,,Recall,D1,Retrieval cue,Atomic,false,,Inline reminder,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0057,M1,2026-06-28-HW-1,2026-06-28,HW-1,Homework,Problem-3.md,Problem lesson,3,Finding the Units of a Coefficient in Angular Acceleration,212-M1-045,MTH212.M1.45,1,1,3,20,M1/2026-06-28-HW-1/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-3.md,Matching units across terms that are added or subtracted,matching units across terms that are added or subtracted,Measurement and computation,,,,Recall,D1,Retrieval cue,Atomic,false,,Inline reminder,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0058,M1,2026-06-28-HW-1,2026-06-28,HW-1,Homework,Problem-4.md,Problem lesson,4,Finding Angular Velocity From Angular Acceleration,212-M1-046,MTH212.M1.46,1,1,1,19,M1/2026-06-28-HW-1/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-4.md,Angular acceleration is the time derivative of angular velocity: $\alpha_z(t)=\dfrac{\mathrm{d}\omega_z}{\mathrm{d}t}$,angular acceleration is the time derivative of angular velocity: \alphaz(t)=d\omegazdt,"Physics concept, law, or relation",Mathematical technique,Calculus,Circular and rotational motion,Recall,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0059,M1,2026-06-28-HW-1,2026-06-28,HW-1,Homework,Problem-4.md,Problem lesson,4,Finding Angular Velocity From Angular Acceleration,212-M1-046,MTH212.M1.46,1,1,2,20,M1/2026-06-28-HW-1/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-4.md,"The power rule for integration: $\displaystyle \int t^n\,\mathrm{d}t=\dfrac{t^{n+1}}{n+1}+K$ for $n\neq -1$","the power rule for integration: \displaystyle \int t^n\,dt=t^n+1n+1+k for n\neq -1",Mathematical technique,,Calculus,,Recall,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0060,M1,2026-06-28-HW-1,2026-06-28,HW-1,Homework,Problem-4.md,Problem lesson,4,Finding Angular Velocity From Angular Acceleration,212-M1-046,MTH212.M1.46,1,1,3,21,M1/2026-06-28-HW-1/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-4.md,The integral of a constant $c$ with respect to $t$ is $ct$,the integral of a constant c with respect to t is ct,Mathematical technique,,Calculus,,Recall,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0061,M1,2026-06-28-HW-1,2026-06-28,HW-1,Homework,Problem-4.md,Problem lesson,4,Finding Angular Velocity From Angular Acceleration,212-M1-046,MTH212.M1.46,1,1,4,22,M1/2026-06-28-HW-1/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-4.md,An initial condition is used by substituting the given time into the general formula,an initial condition is used by substituting the given time into the general formula,Mathematical technique,,Algebra and formula manipulation | Calculus,,Recall,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0062,M1,2026-06-28-HW-1,2026-06-28,HW-1,Homework,Problem-5.md,Problem lesson,5,Finding Angular Position From Angular Acceleration,212-M1-047,MTH212.M1.47,1,1,1,19,M1/2026-06-28-HW-1/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-5.md,The relationships $\alpha_z(t)=\dfrac{d\omega_z}{dt}$ and $\omega_z(t)=\dfrac{d\theta_z}{dt}$,the relationships \alphaz(t)=d\omegazdt and \omegaz(t)=d\thetazdt,"Physics concept, law, or relation",,,Circular and rotational motion,Recall,D3,Short focused lesson,Compound,false,,Short prerequisite lesson,true,false,,1,false,Medium,true,Rule-based taxonomy v2; focused corpus QA adjustment,Potentially compound prerequisite; consider splitting | Focused corpus QA adjustment applied
P212-0063,M1,2026-06-28-HW-1,2026-06-28,HW-1,Homework,Problem-5.md,Problem lesson,5,Finding Angular Position From Angular Acceleration,212-M1-047,MTH212.M1.47,1,1,2,20,M1/2026-06-28-HW-1/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-5.md,The power rule for integration,the power rule for integration,Mathematical technique,,Calculus,,Recall,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0064,M1,2026-06-28-HW-1,2026-06-28,HW-1,Homework,Problem-5.md,Problem lesson,5,Finding Angular Position From Angular Acceleration,212-M1-047,MTH212.M1.47,1,1,3,21,M1/2026-06-28-HW-1/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-5.md,How an initial condition determines an integration constant,how an initial condition determines an integration constant,Mathematical technique,,Calculus,,Recall,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0065,M1,2026-06-28-HW-1,2026-06-28,HW-1,Homework,Problem-6.md,Problem lesson,6,Recognizing Tangential Velocity in Circular Motion,212-M1-006,MTH212.M1.06,1,1,1,18,M1/2026-06-28-HW-1/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-6.md,A radius vector $\vec r$ points from the center of a circle to the object,a radius vector r points from the center of a circle to the object,Mathematical technique,,Geometry and trigonometry | Vector mathematics,,Recall,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0066,M1,2026-06-28-HW-1,2026-06-28,HW-1,Homework,Problem-6.md,Problem lesson,6,Recognizing Tangential Velocity in Circular Motion,212-M1-006,MTH212.M1.06,1,1,2,19,M1/2026-06-28-HW-1/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-6.md,Instantaneous velocity points in the direction the object is moving at that instant,instantaneous velocity points in the direction the object is moving at that instant,"Physics concept, law, or relation",,,Kinematics,Recall,D1,Retrieval cue,Atomic,false,,Inline reminder,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0067,M1,2026-06-28-HW-1,2026-06-28,HW-1,Homework,Problem-6.md,Problem lesson,6,Recognizing Tangential Velocity in Circular Motion,212-M1-006,MTH212.M1.06,1,1,3,20,M1/2026-06-28-HW-1/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-6.md,A tangent line touches a circle at one point,a tangent line touches a circle at one point,Mathematical technique,,Geometry and trigonometry,,Recall,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0068,M1,2026-06-28-HW-1,2026-06-28,HW-1,Homework,Problem-6.md,Problem lesson,6,Recognizing Tangential Velocity in Circular Motion,212-M1-006,MTH212.M1.06,1,1,4,21,M1/2026-06-28-HW-1/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-6.md,A tangent to a circle is perpendicular to the radius at the point of contact,a tangent to a circle is perpendicular to the radius at the point of contact,Mathematical technique,,Geometry and trigonometry,,Recall,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0069,M1,2026-06-28-HW-1,2026-06-28,HW-1,Homework,Problem-7.md,Problem lesson,7,Comparing Centripetal Acceleration with the Radius Vector,212-M1-007,MTH212.M1.07,1,1,1,19,M1/2026-06-28-HW-1/Lessons/Problem-7.md,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-7.md,A vector points in the direction of its arrow,a vector points in the direction of its arrow,Mathematical technique,Representation and spatial literacy,Vector mathematics,,Recall,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
