node_id,lesson_id,topic_code,module,assignment_folder,assignment_date,assignment_code,assignment_type,lesson_file,lesson_kind,problem_number,lesson_title,source_relative_path,source_path,headings,incoming_prerequisite_edge_count,dependent_lesson_count,outgoing_matched_prerequisite_count,prerequisite_hub,cycle_flag,cycle_component_id,cycle_member_count
212-M5-012,212-M5-012,MTH212.M5.12,M5,2026-07-27-M5-2,2026-07-27,M5-2,Lecture,Problem-5.md,Problem lesson,5,Ranking Index of Refraction From Wavelength,M5/2026-07-27-M5-2/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-5.md,"Use Constant Frequency to Rank Wave Speeds | Reverse the Speed Order to Rank Refractive Index | Combine the Two Relationships | Read Wavelength From a Snapshot | Apply the Chain to Media A, B, and C",3,2,2,true,false,,
212-M5-013,212-M5-013,MTH212.M5.13,M5,2026-07-27-M5-2,2026-07-27,M5-2,Lecture,Problem-6.md,Problem lesson,6,Counting Wavelengths Inside a Material,M5/2026-07-27-M5-2/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-6.md,Recognize What Changes at the Boundary | Count Wavelengths Using Matching Units | Combine the Two Steps | Apply the Move to Problem 6,2,2,2,false,false,,
212-M5-014,212-M5-014,MTH212.M5.14,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-1.md,Problem lesson,1,Changing Frequency on the Same Taut String,M5/2026-07-28-HW-7/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-1.md,Decide Whether the Wave Speed Changes | Use the Wave Equation at Fixed Speed | Scale the Wavelength by a Frequency Factor | Avoid the Frequency-Speed Trap,9,9,0,true,false,,
212-M5-015,212-M5-015,MTH212.M5.15,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-2.md,Problem lesson,2,Wave Speed on a String Supporting a Hanging Mass,M5/2026-07-28-HW-7/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-2.md,Convert Total String Mass to Linear Density | Use the Hanging Block to Find the Tension | Substitute Both String Properties | Keep the Two Masses in Their Roles,0,0,1,false,false,,
212-M5-016,212-M5-016,MTH212.M5.16,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-3.md,Problem lesson,3,Counting Wavelengths in a Refractive Medium,M5/2026-07-28-HW-7/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-3.md,Count Wavelengths Across a Distance | Rewrite the Count Using Frequency | Account for Refractive Index | Subtract the Two Counts,0,0,2,false,false,,
212-M5-017,212-M5-017,MTH212.M5.17,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-4.md,Problem lesson,4,Doppler Shift from a Moving Sound Source,M5/2026-07-28-HW-7/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-4.md,Find the Wavelength in Front of the Source | Convert the Wavelength to the Heard Frequency | Choose the Sign from the Direction of Motion | Keep Source Motion in the Denominator | Use Only the Information the Question Needs,1,1,1,false,false,,
212-M5-018,212-M5-018,MTH212.M5.18,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-5.md,Problem lesson,5,Hearing an Echo as a Moving Observer,M5/2026-07-28-HW-7/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-5.md,Keep the Frequency at a Stationary Reflection | Use the Moving-Observer Factor | Use Direction to Choose the Sign | Apply the Factor to the Hawk's Echo,1,1,0,false,false,,
212-M5-019,212-M5-019,MTH212.M5.19,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-6.md,Problem lesson,6,Comparing Sound Levels for Spherical and Tube Spreading,M5/2026-07-28-HW-7/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-6.md,Compare Intensity Using Carrying Area | Turn an Intensity Ratio Into a Level Change | Build the Sphere-to-Tube Area Ratio | Use the Logarithm Power Rule,0,0,1,false,false,,
212-M5-020,212-M5-020,MTH212.M5.20,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-7.md,Problem lesson,7,Reading a Wave's Direction from Its Phase,M5/2026-07-28-HW-7/Lessons/Problem-7.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-7.md,Track One Point of Constant Phase | Recognize the Plus-Sign Case | Ignore Amplitude and Constant Phase Shifts | Handle Any Signed Linear Phase,0,0,0,false,false,,
212-M5-021,212-M5-021,MTH212.M5.21,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-8.md,Problem lesson,8,Time for a Traveling Wave to Move One Wavelength,M5/2026-07-28-HW-7/Lessons/Problem-8.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-8.md,Read the Wave Parameters | Convert Angular Frequency to Period | Verify With Wavelength and Speed | Avoid Coefficient and Unit Traps | Apply the Method to Problem 8,2,2,0,false,false,,
212-M5-022,212-M5-022,MTH212.M5.22,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-9.md,Problem lesson,9,Finding the Maximum Speed of a String Element,M5/2026-07-28-HW-7/Lessons/Problem-9.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-9.md,Differentiate at a Fixed Position | Use the Velocity Amplitude | Separate Element Speed from Wave Speed | Ignore Phase and Direction Signs,0,0,2,false,false,,
212-M5-023,212-M5-023,MTH212.M5.23,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-10.md,Problem lesson,10,Finding Wave Speed from a Traveling-Wave Equation,M5/2026-07-28-HW-7/Lessons/Problem-10.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-10.md,Read the Two Phase Coefficients | Divide Angular Frequency by Wave Number | Use Units to Check the Quotient | Ignore Features That Do Not Set the Speed,1,1,0,false,false,,
212-M5-024,212-M5-024,MTH212.M5.24,M5,2026-07-28-M5-3,2026-07-28,M5-3,Lecture,Problem-1.md,Problem lesson,1,Finding Distance From Sound Intensity,M5/2026-07-28-M5-3/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-M5-3/Lessons/Problem-1.md,Use the Inverse-Square Invariant | Solve for the New Distance | Keep the Intensity Ratio in the Right Order | Choose the Physical Root and Round Last | Apply the Method to the Speaker,3,3,0,true,false,,
212-M5-025,212-M5-025,MTH212.M5.25,M5,2026-07-28-M5-3,2026-07-28,M5-3,Lecture,Problem-2.md,Problem lesson,2,Sound Intensity at a New Distance,M5/2026-07-28-M5-3/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-M5-3/Lessons/Problem-2.md,Recognize the Inverse-Square Change | Use the Distance-Ratio Formula | Keep the Ratio Direction Correct | Match the Number-Only Answer Form,1,1,1,false,false,,
212-M5-026,212-M5-026,MTH212.M5.26,M5,2026-07-28-M5-3,2026-07-28,M5-3,Lecture,Problem-3.md,Problem lesson,3,Scaling Sound Intensity With the Inverse-Square Law,M5/2026-07-28-M5-3/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-M5-3/Lessons/Problem-3.md,Scale Intensity With a Distance Ratio | Reverse the Direction When Moving Closer | Square the Entire Ratio | Solve the Given Speaker Problem,0,0,1,false,false,,
212-M5-027,212-M5-027,MTH212.M5.27,M5,2026-07-28-M5-3,2026-07-28,M5-3,Lecture,Problem-4.md,Problem lesson,4,Combining Equal Independent Sound Sources in Decibels,M5/2026-07-28-M5-3/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-M5-3/Lessons/Problem-4.md,Add Intensities Before Converting to Decibels | Use the Level-Change Formula | Extend the Same Move to More Sources | Solve the Given Conversation Problem,1,1,1,false,true,CYCLE-015,2
212-M5-028,212-M5-028,MTH212.M5.28,M5,2026-07-28-M5-3,2026-07-28,M5-3,Lecture,Problem-5.md,Problem lesson,5,Doppler Shift for a Moving Observer,M5/2026-07-28-M5-3/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-M5-3/Lessons/Problem-5.md,Decode the Reduced Cheat-Sheet Block | Identify the Moving Observer Case | Evaluate the Doppler Multiplier | Choose the Sign and Check the Direction | Match the Number-Only Answer Form,0,0,1,false,false,,
212-M5-029,212-M5-029,MTH212.M5.29,M5,2026-07-28-M5-3,2026-07-28,M5-3,Lecture,Problem-6.md,Problem lesson,6,Choosing Source Motion for a Doppler Shift,M5/2026-07-28-M5-3/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-M5-3/Lessons/Problem-6.md,Compare the Two Frequencies First | Match the Shift to the Source's Direction | Explain the Shift With Wavefront Spacing | Keep Frequency Separate From Loudness | Apply the Rule to the Bat,1,1,1,false,false,,
212-M5-030,212-M5-030,MTH212.M5.30,M5,2026-07-28-M5-3,2026-07-28,M5-3,Lecture,Problem-7.md,Problem lesson,7,Solving for the Speed of a Receding Sound Source,M5/2026-07-28-M5-3/Lessons/Problem-7.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-M5-3/Lessons/Problem-7.md,Choose the Receding-Source Formula | Isolate the Source Speed | Substitute a Frequency Ratio | Solve the Given Bat Problem,0,0,1,false,false,,
212-M5-031,212-M5-031,MTH212.M5.31,M5,2026-07-29-M5-4,2026-07-29,M5-4,Lecture,Problem-1.md,Problem lesson,1,Comparing Heard Frequencies for a Moving Sound Source,M5/2026-07-29-M5-4/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M5/2026-07-29-M5-4/Lessons/Problem-1.md,Read the Direction of Motion | Compare Each Listener With the Source | Keep Pitch Separate From Loudness | Apply the Rule to the Fire Engine,0,0,0,false,false,,
212-M5-032,212-M5-032,MTH212.M5.32,M5,2026-07-29-M5-4,2026-07-29,M5-4,Lecture,Problem-2.md,Problem lesson,2,Fundamental Frequency of a Tensioned Wire,M5/2026-07-29-M5-4/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M5/2026-07-29-M5-4/Lessons/Problem-2.md,Connect the Fundamental Mode to Wave Speed | Combine the Wire Data Into One Formula | Keep Total Mass and Linear Density Distinct | Match the Required Answer Form,0,0,0,false,false,,
212-M5-033,212-M5-033,MTH212.M5.33,M5,2026-07-29-M5-4,2026-07-29,M5-4,Lecture,Problem-3.md,Problem lesson,3,Third-Harmonic Frequency of a Wire Tensioned by a Hanging Mass,M5/2026-07-29-M5-4/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M5/2026-07-29-M5-4/Lessons/Problem-3.md,Translate the Setup Into Quantities | Build the Harmonic-Frequency Formula | Keep the Harmonic Number | Solve the Given Wire-and-Pulley Problem,0,0,2,false,false,,
212-M5-034,212-M5-034,MTH212.M5.34,M5,2026-07-29-M5-4,2026-07-29,M5-4,Lecture,Problem-4.md,Problem lesson,4,Third Harmonic of an Open–Closed Pipe,M5/2026-07-29-M5-4/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M5/2026-07-29-M5-4/Lessons/Problem-4.md,Place the Displacement Nodes and Antinodes | Convert the Pattern to a Wavelength | Convert Wavelength to Frequency | Apply the Method and Round,1,1,1,false,false,,
212-M5-035,212-M5-035,MTH212.M5.35,M5,2026-07-29-M5-4,2026-07-29,M5-4,Lecture,Problem-5.md,Problem lesson,5,Fifth Harmonic of an Open–Closed Pipe,M5/2026-07-29-M5-4/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M5/2026-07-29-M5-4/Lessons/Problem-5.md,Anchor the Boundary Conditions | Count Quarter-Wavelength Segments | Convert Wavelength to Frequency | Complete the Given Pipe Problem,0,0,2,false,false,,
212-M5-036,212-M5-036,MTH212.M5.36,M5,2026-07-30-M5-5,2026-07-30,M5-5,Lecture,Problem-1.md,Problem lesson,1,Largest Displacement When Two Pulses Overlap,M5/2026-07-30-M5-5/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M5/2026-07-30-M5-5/Lessons/Problem-1.md,Read Each Signed Pulse Height | Add Displacements at the Same Point | Find the Largest Displacement During the Passage | Report the Requested Value,0,0,1,false,false,,
212-M5-037,212-M5-037,MTH212.M5.37,M5,2026-07-30-M5-5,2026-07-30,M5-5,Lecture,Problem-2.md,Problem lesson,2,Finding Complete Constructive Interference in a Crest Diagram,M5/2026-07-30-M5-5/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M5/2026-07-30-M5-5/Lessons/Problem-2.md,Read One Wavefront Family | Recognize Both In-Phase Combinations | Reject a Crest–Trough Pair | Check Every Labeled Point,0,0,0,false,false,,
212-M5-038,212-M5-038,MTH212.M5.38,M5,2026-07-30-M5-5,2026-07-30,M5-5,Lecture,Problem-3.md,Problem lesson,3,Classifying Interference from Completely Out-of-Phase Sources,M5/2026-07-30-M5-5/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M5/2026-07-30-M5-5/Lessons/Problem-3.md,Convert Frequency to Wavelength | Find the Path Difference | Include the Sources' Starting Phase | Classify the Antenna Interference | Recognize the Neither Case,0,0,2,false,false,,
212-M5-039,212-M5-039,MTH212.M5.39,M5,2026-07-30-M5-5,2026-07-30,M5-5,Lecture,Problem-4.md,Problem lesson,4,Combining Path and Starting Phase Differences,M5/2026-07-30-M5-5/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M5/2026-07-30-M5-5/Lessons/Problem-4.md,Measure the Path Difference | Convert Path Difference to Phase | Include the Initial Phase Offset | Match the Requested Phase Form | Complete the Two-Flute Calculation,2,2,0,false,false,,
212-M5-040,212-M5-040,MTH212.M5.40,M5,2026-07-30-M5-5,2026-07-30,M5-5,Lecture,Problem-5.md,Problem lesson,5,Finding the First Constructive-Interference Point,M5/2026-07-30-M5-5/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M5/2026-07-30-M5-5/Lessons/Problem-5.md,Convert Frequency to Wavelength | Write the Path Difference | Choose the First Constructive Path Difference | Solve the Path-Difference Equation | Apply the Full Procedure,0,0,1,false,false,,
212-M5-041,212-M5-041,MTH212.M5.41,M5,2026-07-31-HW-8,2026-07-31,HW-8,Homework,Problem-1.md,Problem lesson,1,Finding the Fundamental Frequency from a Harmonic,M5/2026-07-31-HW-8/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M5/2026-07-31-HW-8/Lessons/Problem-1.md,Read the Harmonic Number as a Multiplier | Recover the Fundamental by Dividing | Check the Direction of the Scaling,0,0,0,false,false,,
212-M5-042,212-M5-042,MTH212.M5.42,M5,2026-07-31-HW-8,2026-07-31,HW-8,Homework,Problem-2.md,Problem lesson,2,Matching Fundamental Frequencies of Open and Closed Tubes,M5/2026-07-31-HW-8/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M5/2026-07-31-HW-8/Lessons/Problem-2.md,Read the Fundamental Pattern | Match the Frequencies | Compress the Result to a Length Ratio | Reverse the Comparison | Reject the Equal-Length Trap,0,0,1,false,false,,
212-M5-043,212-M5-043,MTH212.M5.43,M5,2026-07-31-HW-8,2026-07-31,HW-8,Homework,Problem-3.md,Problem lesson,3,Finding Frequency from Adjacent Antinode Spacing,M5/2026-07-31-HW-8/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M5/2026-07-31-HW-8/Lessons/Problem-3.md,Turn Antinode Spacing into Wavelength | Use Wave Speed to Find Frequency | Keep the Length Units Consistent | Avoid the Half-Wavelength Trap,1,1,2,false,false,,
212-M5-044,212-M5-044,MTH212.M5.44,M5,2026-07-31-HW-8,2026-07-31,HW-8,Homework,Problem-4.md,Problem lesson,4,Finding String Tension from a Harmonic Frequency,M5/2026-07-31-HW-8/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M5/2026-07-31-HW-8/Lessons/Problem-4.md,Turn the Harmonic Number into a Wavelength | Use Frequency to Find Wave Speed | Convert Wave Speed into Tension | Chain the Relations Without Dropping the Square,0,0,0,false,false,,
212-M5-045,212-M5-045,MTH212.M5.45,M5,2026-08-02-PQ-3,2026-08-02,PQ-3,Practice Quiz,Problem-1.md,Problem lesson,1,Deciding What Changes a Pendulum's Frequency — Version 1: Derivation First,M5/2026-08-02-PQ-3/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-1.md,Derive the Small-Angle Frequency | Read What the Formula Says | Turn the Formula Into a Comparison Rule | Apply the Rule | Read the Dependency Formula | Compare a Variable That Does Matter | Reject a False Mass Dependence | Why Mass Does Not Appear | Apply the Dependency Formula | Compare a Variable That Does Matter | Check the Mass Conclusion,0,0,12,false,false,,
212-M5-046,212-M5-046,MTH212.M5.46,M5,2026-08-02-PQ-3,2026-08-02,PQ-3,Practice Quiz,Problem-2.md,Problem lesson,2,Convert an Intensity Ratio into a Decibel Change,M5/2026-08-02-PQ-3/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-2.md,Use the Intensity Ratio | Add the Change to an Existing Level | Keep the Ratio in the Correct Order,1,1,1,false,true,CYCLE-015,2
212-M5-047,212-M5-047,MTH212.M5.47,M5,2026-08-02-PQ-3,2026-08-02,PQ-3,Practice Quiz,Problem-3.md,Problem lesson,3,Classifying Two-Source Interference from Path and Starting Phase,M5/2026-08-02-PQ-3/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-3.md,Find the Path Difference | Turn Path Difference into Phase | Include the Starting Phase | Recognize the Neither Case,0,0,2,false,false,,
212-M5-048,212-M5-048,MTH212.M5.48,M5,2026-08-02-PQ-3,2026-08-02,PQ-3,Practice Quiz,Problem-4.md,Problem lesson,4,Deriving Wave Speed on a Load-Bearing Wire,M5/2026-08-02-PQ-3/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-4.md,"Core Move 1: Read ""Static"" for Each Object | Core Move 2: Transfer the Hanging Load to the Shelf | Core Move 3: Build the Shelf's Extended Free-Body Diagram | Core Move 4: Turn the Diagram Into a Torque Equation | Core Move 5: Solve Symbolically for the Support-Wire Tension | Optional: Recover the Single Hinge Force | Step 1: Find the Horizontal Component | Step 2: Find the Vertical Component | Step 3: Reconstruct the Magnitude | Step 4: Reconstruct the Direction | Core Move 6: Find the Support Wire's Actual Length | Core Move 7: Convert Wire Mass Into Linear Density | Core Move 8: Combine the Static and Wave Models | Optional Numerical Transfer | Separate Medium Data from Wave Data | Complete Exam-Style Walkthrough | Part A — Draw the Diagrams | Part B — Derive the Wave Speed",0,0,3,false,false,,
212-M5-049,212-M5-049,MTH212.M5.49,M5,2026-08-02-PQ-3,2026-08-02,PQ-3,Practice Quiz,Problem-5.md,Problem lesson,5,Extreme Doppler Frequencies from a Rotating Source,M5/2026-08-02-PQ-3/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-5.md,Convert Rotation Rate to Source Speed | Match Toward and Away Motion to the Signs | Calculate the Two Extreme Frequencies | Complete the Rotating-Whistle Problem,0,0,1,false,false,,
212-M5-052,212-M5-052,MTH212.M5.52,M5,2026-08-03-Q-3,2026-08-03,Q-3,Quiz,fixed-free-end-reflection.md,Supplemental lesson,,Reflections at Fixed and Free Ends,M5/2026-08-03-Q-3/Lessons/fixed-free-end-reflection.md,/Users/jake/Developer/study/vault/212/M5/2026-08-03-Q-3/Lessons/fixed-free-end-reflection.md,Invert at a Fixed End | Preserve Orientation at a Free End | Separate Travel Direction From Inversion | Recognize the Scope Boundary,0,0,0,false,false,,
212-M5-050,212-M5-050,MTH212.M5.50,M5,2026-08-03-Q-3,2026-08-03,Q-3,Quiz,shm-speeding-up-or-slowing-down.md,Supplemental lesson,,Deciding Whether an SHM Oscillator Is Speeding Up or Slowing Down,M5/2026-08-03-Q-3/Lessons/shm-speeding-up-or-slowing-down.md,/Users/jake/Developer/study/vault/212/M5/2026-08-03-Q-3/Lessons/shm-speeding-up-or-slowing-down.md,Find Acceleration From Displacement | Same Signs Mean Speeding Up | Opposite Signs Mean Slowing Down | Handle Equilibrium and Turning Points,0,0,1,false,false,,
212-M5-051,212-M5-051,MTH212.M5.51,M5,2026-08-03-Q-3,2026-08-03,Q-3,Quiz,wave-power-intensity-scaling.md,Supplemental lesson,,Scaling Wave Power and Intensity with Frequency and Amplitude,M5/2026-08-03-Q-3/Lessons/wave-power-intensity-scaling.md,/Users/jake/Developer/study/vault/212/M5/2026-08-03-Q-3/Lessons/wave-power-intensity-scaling.md,Scale With Amplitude | Scale Frequency and Amplitude Together | Recover a Frequency or Amplitude Ratio | Keep Wave Amplitude Separate From Area,1,1,2,false,false,,
PATH:M6/2026-08-05-M6-1/Lessons/Problem-1.md,,,M6,2026-08-05-M6-1,2026-08-05,M6-1,Lecture,Problem-1.md,Problem lesson,1,Screen Distance and Double-Slit Fringe Spacing,M6/2026-08-05-M6-1/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M6/2026-08-05-M6-1/Lessons/Problem-1.md,Read the Fringe-Spacing Law | Compare Two Screen Distances | Keep Angle and Position Separate | Apply the Screen-Distance Cue,2,2,2,false,true,CYCLE-016,2
PATH:M6/2026-08-05-M6-1/Lessons/Problem-2.md,,,M6,2026-08-05-M6-1,2026-08-05,M6-1,Lecture,Problem-2.md,Problem lesson,2,How Screen Distance Changes Double-Slit Fringe Spacing,M6/2026-08-05-M6-1/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M6/2026-08-05-M6-1/Lessons/Problem-2.md,Read the Screen-Distance Dependence | Scale the Spacing Without Recalculating | Separate Fringe Angle from Screen Position | Apply the Cue to the Laboratory Pattern,2,2,1,false,true,CYCLE-016,2
PATH:M6/2026-08-05-M6-1/Lessons/Problem-3.md,,,M6,2026-08-05-M6-1,2026-08-05,M6-1,Lecture,Problem-3.md,Problem lesson,3,Reading Path Difference from a Double-Slit Pattern,M6/2026-08-05-M6-1/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M6/2026-08-05-M6-1/Lessons/Problem-3.md,Bright Fringes Use Whole Wavelengths | Count from the Central Maximum | Separate Bright and Dark Fringes | Name the Longer Path,2,2,1,false,false,,
PATH:M6/2026-08-05-M6-1/Lessons/Problem-4.md,,,M6,2026-08-05-M6-1,2026-08-05,M6-1,Lecture,Problem-4.md,Problem lesson,4,Finding Wavelength From a Double-Slit Intensity Graph,M6/2026-08-05-M6-1/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M6/2026-08-05-M6-1/Lessons/Problem-4.md,Read the Spacing Between Bright Peaks | Use Several Intervals When Helpful | Convert Every Length Before Substitution | Apply the Full Graph-to-Wavelength Chain,0,0,0,false,false,,
PATH:M6/2026-08-05-M6-1/Lessons/Problem-5.md,,,M6,2026-08-05-M6-1,2026-08-05,M6-1,Lecture,Problem-5.md,Problem lesson,5,Finding Wavelength from a Diffraction-Grating Pattern,M6/2026-08-05-M6-1/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M6/2026-08-05-M6-1/Lessons/Problem-5.md,Turn Screen Position into an Angle | Use the Bright-Fringe Order | Combine the Geometry and Grating Equation | Know When the Small-Angle Shortcut Fails,3,3,1,true,false,,
PATH:M6/2026-08-06-M6-2/Lessons/Problem-1.md,,,M6,2026-08-06-M6-2,2026-08-06,M6-2,Lecture,Problem-1.md,Problem lesson,1,Finding Slit Width from Adjacent Single-Slit Minima,M6/2026-08-06-M6-2/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M6/2026-08-06-M6-2/Lessons/Problem-1.md,Turn Two Minima into One Spacing | Isolate the Slit Width | Calculate with One Unit System | Distinguish Adjacent Minima from the Central Width,1,1,0,false,false,,
PATH:M6/2026-08-06-M6-2/Lessons/Problem-2.md,,,M6,2026-08-06-M6-2,2026-08-06,M6-2,Lecture,Problem-2.md,Problem lesson,2,Finding Diffraction-Grating Line Density from Symmetric Fringes,M6/2026-08-06-M6-2/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M6/2026-08-06-M6-2/Lessons/Problem-2.md,Halve the Symmetric Fringe Separation | Find the Angle from Screen Geometry | Convert Grating Spacing to Line Density | Apply the Full Chain,0,0,2,false,false,,
PATH:M6/2026-08-06-M6-2/Lessons/Problem-3.md,,,M6,2026-08-06-M6-2,2026-08-06,M6-2,Lecture,Problem-3.md,Problem lesson,3,Counting Visible Diffraction-Grating Maxima on a Finite Screen,M6/2026-08-06-M6-2/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M6/2026-08-06-M6-2/Lessons/Problem-3.md,Turn the Screen Width into an Edge Angle | Turn the Angle Limit into an Integer Order | Count the Symmetric Orders | Use the Tighter of the Two Limits | Apply the Complete Visibility Test,1,1,1,false,false,,
PATH:M6/2026-08-06-M6-2/Lessons/Problem-4.md,,,M6,2026-08-06-M6-2,2026-08-06,M6-2,Lecture,Problem-4.md,Problem lesson,4,Finding Screen Distance from a Single-Slit Diffraction Graph,M6/2026-08-06-M6-2/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M6/2026-08-06-M6-2/Lessons/Problem-4.md,Measure the First-Minimum Distance | Isolate the Screen Distance | Calculate in One Unit System | Use the Central Width Correctly,2,1,0,false,false,,
PATH:M6/2026-08-06-M6-2/Lessons/Problem-5.md,,,M6,2026-08-06-M6-2,2026-08-06,M6-2,Lecture,Problem-5.md,Problem lesson,5,Estimating Secondary Bright Fringes in Single-Slit Diffraction,M6/2026-08-06-M6-2/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M6/2026-08-06-M6-2/Lessons/Problem-5.md,Match a Bright Fringe to Its Neighboring Minima | Estimate the Midpoint | Use the Compact Bright-Fringe Formula | Convert Units and Report the Distance,0,0,0,false,false,,
PATH:M6/2026-08-09-HW-9/Lessons/Problem-1.md,,,M6,2026-08-09-HW-9,2026-08-09,HW-9,Homework,Problem-1.md,Problem lesson,1,Choosing a Slit Width for Clear Single-Slit Diffraction,M6/2026-08-09-HW-9/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M6/2026-08-09-HW-9/Lessons/Problem-1.md,Test the First Minimum | Use the Physical Range of Sine | Connect Slit Width to Pattern Spread | Choose a Practical Slit Width,0,0,1,false,false,,
PATH:M6/2026-08-09-HW-9/Lessons/Problem-2.md,,,M6,2026-08-09-HW-9,2026-08-09,HW-9,Homework,Problem-2.md,Problem lesson,2,Finding Slit Width from the Central Diffraction Maximum,M6/2026-08-09-HW-9/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M6/2026-08-09-HW-9/Lessons/Problem-2.md,Build the Full-Width Formula | Solve from the Width Ratio | Distinguish Full Width from Half-Width | Check with the Inverse-Variation Invariant,0,0,2,false,false,,
PATH:M6/2026-08-09-HW-9/Lessons/Problem-3.md,,,M6,2026-08-09-HW-9,2026-08-09,HW-9,Homework,Problem-3.md,Problem lesson,3,Comparing Same-Side Single-Slit Minima,M6/2026-08-09-HW-9/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M6/2026-08-09-HW-9/Lessons/Problem-3.md,Locate One First Minimum | Subtract Same-Side Positions | Keep Length Units Consistent | Distinguish Same-Side Spacing from Central Width | Apply the Move to Violet and Green Light,0,0,0,false,false,,
